date,1. open,2. high,3. low,4. close,5. volume
2023-05-11 12:19:00,190.29,190.29,190.29,190.29,261.0
2023-05-11 12:18:00,190.24,190.24,190.23,190.23,508.0
2023-05-11 12:17:00,190.3,190.3,190.21,190.24,4568.0
2023-05-11 12:16:00,190.29,190.29,190.29,190.29,204.0
2023-05-11 12:11:00,190.34,190.34,190.325,190.325,215.0
2023-05-11 12:10:00,190.36,190.36,190.36,190.36,140.0
2023-05-11 12:07:00,190.33,190.33,190.33,190.33,2027.0
2023-05-11 12:06:00,190.255,190.255,190.255,190.255,296.0
2023-05-11 12:05:00,190.25,190.31,190.24,190.31,2255.0
2023-05-11 12:01:00,190.4578,190.4578,190.4578,190.4578,326.0
2023-05-11 12:00:00,190.4205,190.4205,190.42,190.42,896.0
2023-05-11 11:57:00,190.37,190.37,190.37,190.37,218.0
2023-05-11 11:50:00,190.3295,190.3295,190.28,190.28,251.0
2023-05-11 11:46:00,190.47,190.47,190.47,190.47,301.0
2023-05-11 11:45:00,190.44,190.44,190.44,190.44,226.0
2023-05-11 11:43:00,190.36,190.36,190.36,190.36,101.0
2023-05-11 11:42:00,190.3109,190.32,190.3058,190.32,1593.0
2023-05-11 11:40:00,190.22,190.22,190.22,190.22,110.0
2023-05-11 11:38:00,190.38,190.38,190.36,190.36,241.0
2023-05-11 11:36:00,190.39,190.39,190.39,190.39,293.0
2023-05-11 11:33:00,190.525,190.525,190.44,190.44,983.0
2023-05-11 11:32:00,190.4975,190.5399,190.495,190.5399,1012.0
2023-05-11 11:29:00,190.2882,190.2882,190.2882,190.2882,200.0
2023-05-11 11:26:00,190.17,190.17,190.17,190.17,305.0
2023-05-11 11:21:00,190.12,190.12,190.11,190.11,307.0
2023-05-11 11:19:00,190.22,190.22,190.19,190.19,319.0
2023-05-11 11:16:00,190.2777,190.2777,190.2777,190.2777,731.0
2023-05-11 11:15:00,190.23,190.23,190.23,190.23,176.0
2023-05-11 11:12:00,190.1921,190.1921,190.1921,190.1921,200.0
2023-05-11 11:11:00,190.27,190.27,190.27,190.27,188.0
2023-05-11 11:09:00,190.24,190.24,190.24,190.24,122.0
2023-05-11 11:08:00,190.23,190.23,190.23,190.23,144.0
2023-05-11 11:07:00,190.35,190.36,190.21,190.21,4931.0
2023-05-11 11:06:00,190.29,190.29,190.29,190.29,112.0
2023-05-11 11:04:00,190.26,190.26,190.26,190.26,203.0
2023-05-11 11:02:00,190.29,190.29,190.17,190.17,781.0
2023-05-11 11:01:00,190.16,190.24,190.16,190.21,972.0
2023-05-11 11:00:00,190.13,190.13,190.13,190.13,329.0
2023-05-11 10:59:00,190.16,190.17,190.16,190.17,400.0
2023-05-11 10:58:00,190.12,190.12,190.12,190.12,173.0
2023-05-11 10:51:00,190.03,190.04,189.94,189.97,4389.0
2023-05-11 10:50:00,190.03,190.0464,190.03,190.0464,320.0
2023-05-11 10:49:00,190.08,190.08,190.08,190.08,249.0
2023-05-11 10:47:00,189.8126,189.8126,189.8126,189.8126,442.0
2023-05-11 10:46:00,189.69,189.699,189.69,189.699,414.0
2023-05-11 10:44:00,189.58,189.59,189.56,189.56,1398.0
2023-05-11 10:43:00,189.5,189.6037,189.5,189.57,2665.0
2023-05-11 10:40:00,189.59,189.59,189.5319,189.5319,432.0
2023-05-11 10:38:00,189.563,189.63,189.563,189.63,642.0
2023-05-11 10:36:00,189.59,189.66,189.59,189.64,587.0
2023-05-11 10:34:00,189.5,189.55,189.5,189.55,249.0
2023-05-11 10:30:00,189.815,189.815,189.815,189.815,258.0
2023-05-11 10:25:00,189.72,189.72,189.72,189.72,324.0
2023-05-11 10:20:00,189.58,189.58,189.58,189.58,207.0
2023-05-11 10:19:00,189.68,189.68,189.68,189.68,1034.0
2023-05-11 10:14:00,189.71,189.71,189.71,189.71,889.0
2023-05-11 10:12:00,189.57,189.6,189.57,189.6,709.0
2023-05-11 10:10:00,189.5,189.5,189.5,189.5,273.0
2023-05-11 10:07:00,189.61,189.61,189.59,189.59,444.0
2023-05-11 10:06:00,189.57,189.57,189.57,189.57,134.0
2023-05-11 10:05:00,189.5,189.5,189.5,189.5,113.0
2023-05-11 10:04:00,189.6343,189.6343,189.6343,189.6343,135.0
2023-05-11 10:02:00,189.57,189.57,189.57,189.57,123.0
2023-05-11 10:01:00,189.53,189.56,189.51,189.52,1928.0
2023-05-11 10:00:00,189.4907,189.4907,189.4907,189.4907,1703.0
2023-05-11 09:59:00,189.55,189.55,189.55,189.55,118.0
2023-05-11 09:58:00,189.66,189.67,189.54,189.58,3029.0
2023-05-11 09:56:00,189.62,189.62,189.58,189.58,2114.0
2023-05-11 09:53:00,189.61,189.62,189.53,189.53,2475.0
2023-05-11 09:51:00,189.4799,189.4799,189.4799,189.4799,1490.0
2023-05-11 09:50:00,189.62,189.62,189.51,189.583,5795.0
2023-05-11 09:49:00,189.7,189.7,189.68,189.7,2079.0
2023-05-11 09:46:00,189.9942,189.9942,189.9942,189.9942,5301.0
2023-05-11 09:45:00,189.89,189.89,189.89,189.89,5411.0
2023-05-11 09:44:00,189.96,189.97,189.96,189.97,5190.0
2023-05-11 09:43:00,189.9592,189.9592,189.91,189.91,9499.0
2023-05-11 09:42:00,189.73,189.73,189.73,189.73,5587.0
2023-05-11 09:41:00,189.74,189.74,189.74,189.74,137.0
2023-05-11 09:40:00,189.7381,189.7381,189.7381,189.7381,4546.0
2023-05-11 09:37:00,189.63,189.63,189.63,189.63,244.0
2023-05-11 09:36:00,189.57,189.6699,189.57,189.6699,1805.0
2023-05-11 09:34:00,189.87,189.87,189.87,189.87,130.0
2023-05-11 09:33:00,189.8,189.8,189.79,189.79,1177.0
2023-05-11 09:31:00,190.19,190.19,190.19,190.19,1671.0
2023-05-11 09:30:00,190.39,190.39,190.39,190.39,102.0
2023-05-10 16:00:00,190.48,190.48,190.48,190.48,1295.0
2023-05-10 15:59:00,190.46,190.49,190.46,190.49,313.0
2023-05-10 15:58:00,190.42,190.42,190.42,190.42,267.0
2023-05-10 15:57:00,190.42,190.42,190.4,190.42,1163.0
2023-05-10 15:56:00,190.53,190.53,190.42,190.42,1064.0
2023-05-10 15:55:00,190.45,190.48,190.45,190.48,3451.0
2023-05-10 15:54:00,190.47,190.47,190.47,190.47,515.0
2023-05-10 15:52:00,190.4601,190.4601,190.4601,190.4601,262.0
2023-05-10 15:51:00,190.68,190.715,190.58,190.58,636.0
2023-05-10 15:50:00,190.81,190.81,190.81,190.81,245.0
2023-05-10 15:49:00,190.74,190.78,190.74,190.78,335.0
2023-05-10 15:48:00,190.71,190.75,190.71,190.75,308.0
2023-05-10 15:47:00,190.72,190.72,190.71,190.71,391.0
2023-05-10 15:46:00,190.7343,190.7343,190.7343,190.7343,203.0
2023-05-10 15:45:00,190.785,190.785,190.785,190.785,201.0
2023-05-10 15:42:00,190.81,190.81,190.81,190.81,294.0
2023-05-10 15:41:00,190.8,190.82,190.8,190.82,1724.0
2023-05-10 15:40:00,190.8,190.8,190.8,190.8,166.0
2023-05-10 15:36:00,190.79,190.8,190.79,190.8,662.0
2023-05-10 15:35:00,190.93,190.95,190.9036,190.9036,2374.0
2023-05-10 15:34:00,190.85,190.89,190.85,190.89,1509.0
2023-05-10 15:33:00,190.8,190.8,190.8,190.8,1601.0
2023-05-10 15:32:00,190.78,190.8,190.76,190.78,1642.0
2023-05-10 15:31:00,190.6627,190.76,190.6627,190.745,1164.0
2023-05-10 15:30:00,190.8,190.81,190.79,190.79,1799.0
2023-05-10 15:28:00,190.85,190.87,190.84,190.87,1418.0
2023-05-10 15:27:00,190.78,190.82,190.78,190.82,2100.0
2023-05-10 15:26:00,190.78,190.81,190.76,190.76,5819.0
2023-05-10 15:25:00,190.67,190.74,190.67,190.74,613.0
2023-05-10 15:24:00,190.67,190.6809,190.67,190.6809,351.0
2023-05-10 15:23:00,190.695,190.76,190.63,190.67,8098.0
2023-05-10 15:22:00,190.6,190.65,190.6,190.64,2706.0
2023-05-10 15:21:00,190.52,190.66,190.52,190.66,4856.0
2023-05-10 15:20:00,190.381,190.49,190.381,190.49,1525.0
2023-05-10 15:17:00,190.281,190.282,190.281,190.282,657.0
2023-05-10 15:16:00,190.29,190.29,190.29,190.29,157.0
2023-05-10 15:15:00,190.36,190.36,190.28,190.31,2861.0
2023-05-10 15:14:00,190.38,190.38,190.31,190.31,2004.0
2023-05-10 15:13:00,190.31,190.37,190.31,190.365,2871.0
2023-05-10 15:12:00,190.291,190.3,190.291,190.3,900.0
2023-05-10 15:11:00,190.3,190.3,190.3,190.3,130.0
2023-05-10 15:09:00,190.28,190.28,190.28,190.28,554.0
2023-05-10 15:08:00,190.26,190.28,190.26,190.28,763.0
2023-05-10 15:06:00,190.29,190.3,190.2,190.2,965.0
2023-05-10 15:02:00,190.11,190.11,190.11,190.11,771.0
2023-05-10 14:57:00,190.09,190.09,190.09,190.09,297.0
2023-05-10 14:56:00,190.06,190.07,190.06,190.07,3734.0
2023-05-10 14:55:00,190.03,190.04,190.03,190.04,6138.0
2023-05-10 14:53:00,190.06,190.06,190.06,190.06,202.0
2023-05-10 14:51:00,189.99,189.99,189.99,189.99,106.0
2023-05-10 14:50:00,190.0,190.0299,190.0,190.0299,271.0
2023-05-10 14:47:00,190.17,190.17,190.17,190.17,189.0
2023-05-10 14:44:00,190.12,190.18,190.12,190.155,2777.0
2023-05-10 14:43:00,190.0,190.0,190.0,190.0,831.0
2023-05-10 14:35:00,189.755,189.755,189.755,189.755,150.0
2023-05-10 14:33:00,189.76,189.77,189.76,189.77,513.0
2023-05-10 14:31:00,189.71,189.7296,189.71,189.7296,899.0
2023-05-10 14:30:00,189.75,189.75,189.75,189.75,234.0
2023-05-10 14:29:00,189.77,189.77,189.77,189.77,1100.0
2023-05-10 14:27:00,189.64,189.64,189.64,189.64,107.0
2023-05-10 14:23:00,189.6134,189.6134,189.6134,189.6134,143.0
2023-05-10 14:21:00,189.66,189.66,189.66,189.66,609.0
2023-05-10 14:20:00,189.68,189.68,189.68,189.68,173.0
2023-05-10 14:19:00,189.665,189.665,189.665,189.665,360.0
2023-05-10 14:18:00,189.69,189.69,189.69,189.69,364.0
2023-05-10 14:17:00,189.7282,189.7282,189.6718,189.6718,737.0
2023-05-10 14:13:00,189.6971,189.6971,189.6971,189.6971,356.0
2023-05-10 14:11:00,189.65,189.65,189.65,189.65,318.0
2023-05-10 14:03:00,189.3317,189.3317,189.3317,189.3317,218.0
2023-05-10 14:02:00,189.23,189.27,189.23,189.27,360.0
2023-05-10 14:01:00,189.25,189.28,189.22,189.22,519.0
2023-05-10 14:00:00,189.25,189.25,189.22,189.22,749.0
2023-05-10 13:59:00,189.24,189.24,189.24,189.24,205.0
2023-05-10 13:54:00,189.13,189.13,189.13,189.13,187.0
2023-05-10 13:52:00,189.01,189.01,189.01,189.01,108.0
2023-05-10 13:48:00,188.81,188.82,188.8,188.82,1671.0
2023-05-10 13:46:00,188.72,188.72,188.72,188.72,104.0
2023-05-10 13:44:00,188.73,188.73,188.73,188.73,216.0
2023-05-10 13:39:00,188.7146,188.7146,188.7146,188.7146,181.0
2023-05-10 13:35:00,188.84,188.84,188.84,188.84,211.0
2023-05-10 13:34:00,188.84,188.84,188.84,188.84,328.0
2023-05-10 13:31:00,188.71,188.72,188.71,188.71,345.0
2023-05-10 13:29:00,188.6521,188.6521,188.6521,188.6521,204.0
2023-05-10 13:26:00,188.83,188.83,188.82,188.82,1108.0
2023-05-10 13:25:00,189.06,189.06,188.91,188.91,1206.0
2023-05-10 13:23:00,189.12,189.2499,189.12,189.2499,313.0
2023-05-10 13:12:00,189.43,189.43,189.22,189.24,1327.0
2023-05-10 13:11:00,189.4041,189.4041,189.37,189.37,634.0
2023-05-10 13:08:00,189.35,189.35,189.35,189.35,116.0
2023-05-10 13:06:00,189.36,189.36,189.36,189.36,113.0
2023-05-10 13:03:00,189.32,189.32,189.32,189.32,118.0
2023-05-10 13:02:00,189.4,189.4,189.37,189.37,218.0
2023-05-10 12:51:00,189.65,189.65,189.65,189.65,112.0
2023-05-10 12:49:00,189.595,189.595,189.595,189.595,170.0
2023-05-10 12:48:00,189.6511,189.6511,189.6511,189.6511,129.0
2023-05-10 12:38:00,189.5023,189.5023,189.5023,189.5023,279.0
2023-05-10 12:26:00,189.71,189.71,189.71,189.71,100.0
2023-05-10 12:25:00,189.73,189.73,189.73,189.73,159.0
2023-05-10 12:21:00,189.67,189.67,189.67,189.67,215.0
2023-05-10 12:18:00,189.57,189.57,189.57,189.57,233.0
2023-05-10 12:17:00,189.6,189.6,189.6,189.6,115.0
2023-05-10 12:16:00,189.54,189.54,189.54,189.54,102.0
2023-05-10 12:14:00,189.74,189.74,189.67,189.67,331.0
2023-05-10 12:12:00,189.5,189.5,189.48,189.48,1200.0
2023-05-10 12:11:00,189.585,189.585,189.585,189.585,314.0
2023-05-10 12:04:00,189.63,189.64,189.63,189.64,417.0
2023-05-10 12:03:00,189.63,189.63,189.6,189.63,2224.0
2023-05-10 12:02:00,189.62,189.64,189.59,189.63,1514.0
2023-05-10 12:01:00,189.88,189.88,189.79,189.79,11743.0
2023-05-10 12:00:00,189.87,189.88,189.855,189.86,7791.0
2023-05-10 11:59:00,189.925,189.925,189.84,189.84,6248.0
2023-05-10 11:57:00,189.89,189.9,189.84,189.84,2525.0
2023-05-10 11:56:00,189.93,189.93,189.93,189.93,420.0
2023-05-10 11:54:00,189.92,189.92,189.92,189.92,104.0
2023-05-10 11:52:00,190.08,190.08,190.08,190.08,268.0
2023-05-10 11:50:00,190.0418,190.07,190.0418,190.07,2253.0
2023-05-10 11:48:00,190.01,190.0323,190.0,190.0323,526.0
2023-05-10 11:47:00,190.0,190.0,190.0,190.0,191.0
2023-05-10 11:45:00,190.11,190.11,190.08,190.08,205.0
2023-05-10 11:35:00,190.07,190.18,190.06,190.06,2873.0
2023-05-10 11:34:00,190.03,190.03,190.03,190.03,501.0
2023-05-10 11:32:00,189.98,189.98,189.9718,189.9718,1129.0
2023-05-10 11:30:00,189.93,189.93,189.93,189.93,105.0
2023-05-10 11:26:00,189.92,189.9387,189.91,189.91,1129.0
2023-05-10 11:25:00,189.9,189.95,189.9,189.92,2115.0
2023-05-10 11:21:00,189.75,189.75,189.75,189.75,198.0
2023-05-10 11:19:00,189.6401,189.6401,189.6401,189.6401,255.0
2023-05-10 11:17:00,189.66,189.66,189.66,189.66,182.0
2023-05-10 11:12:00,189.73,189.74,189.73,189.74,660.0
2023-05-10 11:10:00,189.66,189.66,189.66,189.66,120.0
2023-05-10 11:02:00,189.54,189.54,189.54,189.54,184.0
2023-05-10 11:00:00,189.43,189.44,189.42,189.43,730.0
2023-05-10 10:58:00,189.3002,189.3002,189.25,189.25,1174.0
2023-05-10 10:56:00,189.2873,189.2873,189.2873,189.2873,134.0
2023-05-10 10:55:00,189.45,189.45,189.44,189.44,200.0
2023-05-10 10:54:00,189.44,189.44,189.44,189.44,205.0
2023-05-10 10:53:00,189.31,189.36,189.31,189.35,2494.0
2023-05-10 10:50:00,189.614,189.614,189.614,189.614,154.0
2023-05-10 10:48:00,189.53,189.53,189.53,189.53,122.0
2023-05-10 10:47:00,189.25,189.25,189.235,189.235,377.0
2023-05-10 10:46:00,189.46,189.46,189.32,189.32,226.0
2023-05-10 10:45:00,189.56,189.56,189.53,189.53,280.0
2023-05-10 10:43:00,189.64,189.7,189.59,189.7,557.0
2023-05-10 10:42:00,189.9901,190.01,189.87,189.87,2649.0
2023-05-10 10:41:00,190.07,190.09,190.06,190.06,512.0
2023-05-10 10:36:00,190.25,190.26,190.25,190.26,316.0
2023-05-10 10:35:00,190.2483,190.2483,190.2483,190.2483,1162.0
2023-05-10 10:33:00,190.2222,190.26,190.18,190.18,4205.0
2023-05-10 10:32:00,190.211,190.25,190.21,190.21,793.0
2023-05-10 10:31:00,190.16,190.16,190.16,190.16,242.0
2023-05-10 10:30:00,190.24,190.24,190.13,190.13,1594.0
2023-05-10 10:29:00,190.29,190.29,190.29,190.29,185.0
2023-05-10 10:28:00,190.25,190.26,190.25,190.25,903.0
2023-05-10 10:25:00,190.29,190.29,190.17,190.2502,1740.0
2023-05-10 10:23:00,190.11,190.11,190.11,190.11,149.0
2023-05-10 10:22:00,190.22,190.22,190.22,190.22,249.0
2023-05-10 10:19:00,190.36,190.39,190.17,190.17,3066.0
2023-05-10 10:18:00,190.59,190.59,190.53,190.54,3980.0
2023-05-10 10:17:00,190.63,190.63,190.63,190.63,266.0
2023-05-10 10:15:00,190.66,190.67,190.61,190.67,1760.0
2023-05-10 10:14:00,190.6905,190.6905,190.6905,190.6905,278.0
2023-05-10 10:13:00,190.65,190.65,190.65,190.65,253.0
2023-05-10 10:12:00,190.72,190.72,190.72,190.72,459.0
2023-05-10 10:10:00,190.73,190.74,190.66,190.67,4187.0
2023-05-10 10:07:00,190.7797,190.82,190.75,190.75,756.0
2023-05-10 10:05:00,190.71,190.73,190.71,190.71,2068.0
2023-05-10 10:04:00,190.68,190.68,190.68,190.68,613.0
2023-05-10 10:03:00,190.56,190.66,190.56,190.65,1198.0
2023-05-10 10:00:00,190.1342,190.1342,190.1342,190.1342,281.0
2023-05-10 09:56:00,189.94,189.94,189.94,189.94,701.0
2023-05-10 09:53:00,189.77,189.77,189.77,189.77,102.0
2023-05-10 09:47:00,190.09,190.09,190.09,190.09,100.0
2023-05-10 09:46:00,190.1,190.1,190.09,190.1,412.0
2023-05-10 09:43:00,189.86,189.86,189.86,189.86,405.0
2023-05-10 09:42:00,190.17,190.17,189.96,189.96,2215.0
2023-05-10 09:41:00,190.39,190.39,190.33,190.33,8161.0
2023-05-10 09:40:00,190.48,190.48,190.48,190.48,201.0
2023-05-10 09:39:00,190.77,190.77,190.66,190.66,328.0
2023-05-10 09:38:00,190.93,190.94,190.64,190.64,6031.0
2023-05-10 09:37:00,190.94,190.94,190.94,190.94,601.0
2023-05-10 09:34:00,190.91,191.0,190.91,191.0,430.0
2023-05-10 09:33:00,191.0,191.01,190.97,190.97,8763.0
2023-05-10 09:32:00,190.84,190.84,190.84,190.84,2000.0
2023-05-10 09:31:00,190.58,190.7,190.58,190.7,5925.0
2023-05-10 09:14:00,190.65,190.65,190.65,190.65,2827.0
2023-05-10 09:01:00,190.55,190.55,190.55,190.55,1896.0
2023-05-10 09:00:00,190.5,190.5,190.5,190.5,100.0
2023-05-10 08:52:00,190.5,190.5,190.5,190.5,127.0
2023-05-10 08:51:00,190.5,190.5,190.5,190.5,302.0
2023-05-10 08:50:00,190.45,190.45,190.45,190.45,878.0
2023-05-10 08:46:00,190.25,190.25,190.25,190.25,1939.0
2023-05-09 16:00:00,189.32,189.38,189.32,189.38,4071.0
2023-05-09 15:58:00,189.32,189.32,189.32,189.32,343.0
2023-05-09 15:57:00,189.36,189.41,189.36,189.38,4722.0
2023-05-09 15:56:00,189.4,189.4,189.38,189.38,1031.0
2023-05-09 15:55:00,189.495,189.51,189.495,189.4999,2724.0
2023-05-09 15:54:00,189.48,189.48,189.48,189.48,119.0
2023-05-09 15:53:00,189.49,189.49,189.49,189.49,178.0
2023-05-09 15:52:00,189.5182,189.5182,189.5182,189.5182,494.0
2023-05-09 15:51:00,189.5,189.54,189.48,189.52,2274.0
2023-05-09 15:49:00,189.52,189.52,189.52,189.52,514.0
2023-05-09 15:48:00,189.5096,189.52,189.5096,189.52,257.0
2023-05-09 15:47:00,189.465,189.49,189.465,189.49,739.0
2023-05-09 15:46:00,189.45,189.45,189.45,189.45,167.0
2023-05-09 15:45:00,189.45,189.45,189.45,189.45,217.0
2023-05-09 15:43:00,189.46,189.46,189.44,189.44,942.0
2023-05-09 15:42:00,189.54,189.54,189.49,189.52,2562.0
2023-05-09 15:40:00,189.56,189.56,189.56,189.56,608.0
2023-05-09 15:39:00,189.58,189.58,189.58,189.58,156.0
2023-05-09 15:34:00,189.58,189.585,189.58,189.585,239.0
2023-05-09 15:33:00,189.5885,189.5885,189.5885,189.5885,127.0
2023-05-09 15:31:00,189.59,189.59,189.59,189.59,151.0
2023-05-09 15:30:00,189.56,189.59,189.56,189.59,334.0
2023-05-09 15:27:00,189.5515,189.5515,189.5515,189.5515,193.0
2023-05-09 15:26:00,189.5573,189.5699,189.5573,189.5699,529.0
2023-05-09 15:24:00,189.5138,189.54,189.5138,189.54,570.0
2023-05-09 15:23:00,189.55,189.55,189.52,189.53,602.0
2023-05-09 15:15:00,189.6,189.6,189.6,189.6,152.0
2023-05-09 15:13:00,189.68,189.68,189.68,189.68,113.0
2023-05-09 15:12:00,189.6799,189.71,189.66,189.66,49841.0
2023-05-09 15:11:00,189.6709,189.6709,189.6709,189.6709,334.0
2023-05-09 15:09:00,189.69,189.69,189.69,189.69,110.0
2023-05-09 15:06:00,189.6772,189.6772,189.6772,189.6772,113.0
2023-05-09 15:00:00,189.62,189.62,189.62,189.62,983.0
2023-05-09 14:59:00,189.6,189.6,189.5785,189.5785,1160.0
2023-05-09 14:58:00,189.54,189.54,189.54,189.54,172.0
2023-05-09 14:55:00,189.4887,189.4887,189.4887,189.4887,1204.0
2023-05-09 14:48:00,189.7277,189.7277,189.7277,189.7277,200.0
2023-05-09 14:46:00,189.75,189.758,189.75,189.7572,310.0
2023-05-09 14:43:00,189.7,189.71,189.7,189.71,465.0
2023-05-09 14:41:00,189.73,189.73,189.7001,189.7001,716.0
2023-05-09 14:40:00,189.7026,189.7026,189.7026,189.7026,118.0
2023-05-09 14:37:00,189.7,189.7,189.7,189.7,105.0
2023-05-09 14:36:00,189.6957,189.6957,189.69,189.69,357.0
2023-05-09 14:33:00,189.75,189.75,189.75,189.75,100.0
2023-05-09 14:30:00,189.7304,189.7304,189.7304,189.7304,113.0
2023-05-09 14:19:00,189.8496,189.8496,189.7924,189.7924,707.0
2023-05-09 14:18:00,189.81,189.84,189.81,189.82,521.0
2023-05-09 14:08:00,189.72,189.7396,189.72,189.7396,305.0
2023-05-09 14:06:00,189.7535,189.7535,189.7535,189.7535,125.0
2023-05-09 13:57:00,189.71,189.75,189.71,189.75,304.0
2023-05-09 13:54:00,189.67,189.67,189.67,189.67,104.0
2023-05-09 13:37:00,189.6514,189.6514,189.61,189.61,1219.0
2023-05-09 13:34:00,189.65,189.65,189.65,189.65,296.0
2023-05-09 13:33:00,189.68,189.68,189.68,189.68,109.0
2023-05-09 13:29:00,189.59,189.62,189.5899,189.62,662.0
2023-05-09 13:18:00,189.5986,189.5986,189.5986,189.5986,239.0
2023-05-09 13:17:00,189.6396,189.6396,189.6396,189.6396,516.0
2023-05-09 13:08:00,189.6323,189.6323,189.6323,189.6323,186.0
2023-05-09 13:02:00,189.59,189.59,189.59,189.59,139.0
2023-05-09 12:54:00,189.5199,189.5199,189.5199,189.5199,232.0
2023-05-09 12:49:00,189.47,189.47,189.47,189.47,100.0
2023-05-09 12:32:00,189.42,189.43,189.42,189.43,410.0
2023-05-09 12:31:00,189.405,189.429,189.405,189.429,432.0
2023-05-09 12:30:00,189.3437,189.36,189.3437,189.36,1005.0
2023-05-09 12:29:00,189.409,189.41,189.4072,189.41,605.0
2023-05-09 12:28:00,189.439,189.45,189.39,189.39,2844.0
2023-05-09 12:03:00,189.3707,189.3707,189.3707,189.3707,293.0
2023-05-09 12:00:00,189.391,189.391,189.391,189.391,275.0
2023-05-09 11:59:00,189.43,189.43,189.43,189.43,197.0
2023-05-09 11:58:00,189.4,189.4,189.4,189.4,241.0
2023-05-09 11:55:00,189.53,189.53,189.53,189.53,333.0
2023-05-09 11:52:00,189.56,189.56,189.56,189.56,167.0
2023-05-09 11:43:00,189.55,189.55,189.55,189.55,283.0
2023-05-09 11:35:00,189.6496,189.6496,189.6496,189.6496,114.0
2023-05-09 11:34:00,189.605,189.605,189.605,189.605,112.0
2023-05-09 11:27:00,189.595,189.595,189.595,189.595,120.0
2023-05-09 11:25:00,189.68,189.68,189.68,189.68,379.0
2023-05-09 11:22:00,189.6663,189.6663,189.6663,189.6663,106.0
2023-05-09 11:06:00,189.7575,189.7575,189.7575,189.7575,150.0
2023-05-09 11:03:00,189.6962,189.6962,189.6962,189.6962,203.0
2023-05-09 11:00:00,189.74,189.74,189.69,189.69,485.0
2023-05-09 10:59:00,189.73,189.73,189.71,189.73,338.0
2023-05-09 10:55:00,189.6936,189.6936,189.6936,189.6936,130.0
2023-05-09 10:45:00,189.8071,189.8071,189.8071,189.8071,213.0
2023-05-09 10:44:00,189.77,189.77,189.77,189.77,255.0
2023-05-09 10:43:00,189.7744,189.7744,189.7744,189.7744,202.0
2023-05-09 10:41:00,189.68,189.68,189.68,189.68,120.0
2023-05-09 10:35:00,189.5324,189.5324,189.5324,189.5324,197.0
2023-05-09 10:28:00,189.73,189.73,189.73,189.73,335.0
2023-05-09 10:27:00,189.63,189.63,189.63,189.63,100.0
2023-05-09 10:26:00,189.625,189.625,189.625,189.625,803.0
2023-05-09 10:19:00,189.69,189.69,189.69,189.69,208.0
2023-05-09 10:16:00,189.5249,189.5249,189.5249,189.5249,111.0
2023-05-09 10:15:00,189.57,189.57,189.57,189.57,300.0
2023-05-09 10:14:00,189.63,189.63,189.63,189.63,693.0
2023-05-09 10:13:00,189.58,189.58,189.58,189.58,178.0
2023-05-09 10:12:00,189.66,189.66,189.66,189.66,144.0
2023-05-09 10:03:00,189.8963,189.8963,189.8963,189.8963,163.0
2023-05-09 10:01:00,189.91,189.91,189.91,189.91,199.0
2023-05-09 10:00:00,189.87,189.87,189.87,189.87,119.0
2023-05-09 09:57:00,189.6893,189.6893,189.6893,189.6893,125.0
2023-05-09 09:51:00,189.61,189.61,189.61,189.61,250.0
2023-05-09 09:50:00,189.69,189.69,189.69,189.69,266.0
2023-05-09 09:49:00,189.7,189.7,189.7,189.7,101.0
2023-05-09 09:48:00,189.67,189.67,189.67,189.67,64642.0
2023-05-09 09:47:00,189.73,189.73,189.69,189.69,200.0
2023-05-09 09:46:00,189.72,189.72,189.7,189.7,2591.0
2023-05-09 09:39:00,189.44,189.44,189.44,189.44,149.0
2023-05-09 09:36:00,189.49,189.4925,189.49,189.4925,244.0
2023-05-09 09:34:00,189.49,189.49,189.49,189.49,100.0
2023-05-09 09:33:00,189.4683,189.4683,189.4683,189.4683,100.0
2023-05-09 09:31:00,189.47,189.51,189.47,189.51,2319.0
2023-05-08 16:00:00,190.278,190.31,190.278,190.3,1281.0
2023-05-08 15:59:00,190.27,190.27,190.25,190.25,2075.0
2023-05-08 15:58:00,190.2307,190.2307,190.2307,190.2307,352.0
2023-05-08 15:57:00,190.28,190.2814,190.235,190.25,1368.0
2023-05-08 15:56:00,190.3,190.3,190.3,190.3,267.0
2023-05-08 15:53:00,190.26,190.26,190.26,190.26,105.0
2023-05-08 15:51:00,190.39,190.41,190.33,190.33,836.0
2023-05-08 15:50:00,190.42,190.42,190.3862,190.3862,500.0
2023-05-08 15:48:00,190.3672,190.37,190.3672,190.3672,612.0
2023-05-08 15:46:00,190.37,190.37,190.37,190.37,104.0
2023-05-08 15:44:00,190.37,190.37,190.33,190.33,509.0
2023-05-08 15:43:00,190.33,190.34,190.33,190.34,300.0
2023-05-08 15:42:00,190.32,190.325,190.31,190.31,571.0
2023-05-08 15:40:00,190.25,190.25,190.25,190.25,1026.0
2023-05-08 15:39:00,190.2972,190.3,190.28,190.28,2130.0
2023-05-08 15:37:00,190.25,190.25,190.25,190.25,159.0
2023-05-08 15:36:00,190.23,190.23,190.23,190.23,338.0
2023-05-08 15:35:00,190.24,190.24,190.24,190.24,109.0
2023-05-08 15:32:00,190.219,190.22,190.19,190.1935,847.0
2023-05-08 15:31:00,190.19,190.19,190.15,190.19,1299.0
2023-05-08 15:30:00,190.16,190.16,190.16,190.16,518.0
2023-05-08 15:29:00,190.22,190.22,190.22,190.22,205.0
2023-05-08 15:26:00,190.289,190.29,190.2872,190.29,728.0
